ATP;Location;Tournament;Date;Series;Court;Surface;Round;Best of;Winner;Loser;WRank;LRank;W1;L1;W2;L2;W3;L3;W4;L4;W5;L5;Wsets;Lsets;Comment;CBW;CBL;GBW;GBL;IWW;IWL;SBW;SBL;B365W;B365L;B&WW;B&WL;EXW;EXL;PSW;PSL;WPts;LPts;UBW;UBL;LBW;LBL;SJW;SJL;MaxW;MaxL;AvgW;AvgL
6;Melbourne;Australian Open;20/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Nadal R.;Lacko L.;2,0;119,0;6,0;2,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,01;21,0;;;1,02;15,0;1,02;21,5;9595,0;491,0;;;1,02;13,0;1,01;23,0;1,04;23,0;1,02;14,46
6;Melbourne;Australian Open;20/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Federer R.;Karlovic I.;3,0;57,0;7,0;6,0;7,0;5,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,02;17,0;;;1,03;12,0;1,02;25,01;8010,0;842,0;;;1,03;11,0;1,03;11,0;1,05;25,69;1,03;13,0
6;Melbourne;Australian Open;20/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Berdych T.;Anderson K.;7,0;32,0;7,0;6,0;7,0;6,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,16;5,0;;;1,22;4,0;1,2;5,33;3700,0;1190,0;;;1,2;4,33;1,2;4,33;1,25;5,33;1,19;4,51
6;Melbourne;Australian Open;20/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Lopez F.;Isner J.;19,0;17,0;6,0;3,0;6,0;7,0;6,0;4,0;6,0;7,0;6,0;1,0;3,0;2,0;Completed;;;;;;;;;2,2;1,61;;;2,0;1,75;2,31;1,7;1755,0;1800,0;;;2,2;1,62;2,5;1,53;2,5;1,85;2,09;1,71
6;Melbourne;Australian Open;20/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Kohlschreiber P.;Falla A.;41,0;71,0;6,0;3,0;6,0;2,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;1,36;3,0;;;1,35;3,0;1,41;3,21;1005,0;696,0;;;1,4;2,75;1,36;3,0;1,42;4,33;1,38;2,96
6;Melbourne;Australian Open;20/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Almagro N.;Wawrinka S.;10,0;22,0;7,0;6,0;6,0;2,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;3,25;1,33;;;3,1;1,35;3,52;1,36;2380,0;1615,0;;;3,25;1,36;3,0;1,36;3,52;1,4;3,11;1,35
6;Melbourne;Australian Open;20/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Tomic B.;Dolgopolov O.;38,0;13,0;4,0;6,0;7,0;6,0;7,0;6,0;2,0;6,0;6,0;3,0;3,0;2,0;Completed;;;;;;;;;1,66;2,1;;;1,7;2,1;1,79;2,17;1048,0;2030,0;;;1,73;2,1;1,73;2,1;1,85;2,2;1,71;2,08
6;Melbourne;Australian Open;20/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Del Potro J.M.;Lu Y.H.;11,0;79,0;6,0;2,0;6,0;3,0;6,0;0,0;;;;;3,0;0,0;Completed;;;;;;;;;1,06;10,0;;;1,07;7,22;1,07;11,5;2315,0;661,0;;;1,06;8,5;1,06;8,5;1,09;11,75;1,06;8,59
6;Melbourne;Australian Open;21/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Tsonga J.W.;Gil F.;6,0;107,0;6,0;2,0;6,0;2,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,01;21,0;;;1,03;12,0;1,02;26,0;4335,0;537,0;;;1,02;15,0;1,01;15,0;1,03;26,0;1,02;15,07
6;Melbourne;Australian Open;21/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Ferrer D.;Chela J.I.;5,0;29,0;7,0;5,0;6,0;2,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,06;10,0;;;1,1;6,5;1,07;11,25;4925,0;1270,0;;;1,06;8,5;1,08;7,5;1,1;11,6;1,07;8,37
6;Melbourne;Australian Open;21/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Djokovic N.;Mahut N.;1,0;81,0;6,0;0,0;6,0;1,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,002;34,0;;;1,01;20,0;1,01;71,0;13630,0;653,0;;;1,0;51,0;1,0;81,0;1,01;71,0;1,01;26,87
6;Melbourne;Australian Open;21/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Gasquet R.;Tipsarevic J.;18,0;9,0;6,0;3,0;6,0;3,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,9;1,9;;;1,8;1,95;1,94;1,98;1765,0;2655,0;;;1,91;1,91;1,9;1,9;1,95;2,0;1,86;1,9
6;Melbourne;Australian Open;21/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Nishikori K.;Benneteau J.;26,0;39,0;4,0;6,0;7,0;6,0;7,0;6,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,8;2,0;;;1,75;2,0;1,84;2,1;1410,0;1030,0;;;1,8;2,0;1,8;2,0;1,91;2,1;1,79;1,97
6;Melbourne;Australian Open;21/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Kukushkin M.;Monfils G.;92,0;15,0;6,0;2,0;7,0;5,0;5,0;7,0;1,0;6,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;7,0;1,1;;;6,0;1,11;7,1;1,14;598,0;1970,0;;;6,5;1,1;6,5;1,11;8,0;1,14;6,35;1,11
6;Melbourne;Australian Open;21/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Murray A.;Llodra M.;4,0;46,0;6,0;4,0;6,0;2,0;6,0;0,0;;;;;3,0;0,0;Completed;;;;;;;;;1,02;17,0;;;1,03;12,0;1,03;19,0;7380,0;915,0;;;1,03;11,0;1,03;11,0;1,05;21,0;1,03;12,83
6;Melbourne;Australian Open;21/01/12;Grand Slam;Outdoor;Hard;3rd Round;5;Hewitt L.;Raonic M.;181,0;25,0;4,0;6,0;6,0;3,0;7,0;6,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;3,25;1,33;;;3,4;1,3;3,31;1,39;265,0;1460,0;;;3,4;1,33;3,5;1,29;3,75;1,4;3,29;1,32
6;Melbourne;Australian Open;22/01/12;Grand Slam;Outdoor;Hard;4th Round;5;Nadal R.;Lopez F.;2,0;19,0;6,0;4,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,05;11,0;;;1,07;8,0;1,06;12,0;9595,0;1755,0;;;1,06;8,0;1,04;10,0;1,08;12,0;1,05;9,11
6;Melbourne;Australian Open;22/01/12;Grand Slam;Outdoor;Hard;4th Round;5;Berdych T.;Almagro N.;7,0;10,0;4,0;6,0;7,0;6,0;7,0;6,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;1,22;4,33;;;1,22;4,0;1,19;5,69;3700,0;2380,0;;;1,25;4,0;1,22;4,0;1,26;5,69;1,22;4,19
6;Melbourne;Australian Open;22/01/12;Grand Slam;Outdoor;Hard;4th Round;5;Del Potro J.M.;Kohlschreiber P.;11,0;41,0;6,0;4,0;6,0;2,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,18;4,5;;;1,2;4,25;1,17;6,16;2315,0;1005,0;;;1,2;4,5;1,1;7,0;1,22;7,0;1,18;4,71
6;Melbourne;Australian Open;22/01/12;Grand Slam;Outdoor;Hard;4th Round;5;Federer R.;Tomic B.;3,0;38,0;6,0;4,0;6,0;2,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,07;9,0;;;1,08;6,75;1,09;10,2;8010,0;1048,0;;;1,1;7,0;1,07;8,0;1,1;10,2;1,08;7,55
6;Melbourne;Australian Open;23/01/12;Grand Slam;Outdoor;Hard;4th Round;5;Murray A.;Kukushkin M.;4,0;92,0;6,0;1,0;6,0;1,0;1,0;0,0;;;;;2,0;0,0;Retired;;;;;;;;;1,01;23,0;;;1,02;15,0;1,02;25,5;7380,0;598,0;;;1,02;13,0;1,0;34,0;1,04;34,0;1,02;15,43
6;Melbourne;Australian Open;23/01/12;Grand Slam;Outdoor;Hard;4th Round;5;Nishikori K.;Tsonga J.W.;26,0;6,0;2,0;6,0;6,0;2,0;6,0;1,0;3,0;6,0;6,0;3,0;3,0;2,0;Completed;;;;;;;;;5,0;1,16;;;4,5;1,18;4,92;1,22;1410,0;4335,0;;;4,5;1,2;5,0;1,17;5,26;1,25;4,52;1,19
6;Melbourne;Australian Open;23/01/12;Grand Slam;Outdoor;Hard;4th Round;5;Ferrer D.;Gasquet R.;5,0;18,0;6,0;4,0;6,0;4,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,44;2,75;;;1,45;2,7;1,57;2,61;4925,0;1765,0;;;1,44;2,75;1,5;2,63;1,57;2,88;1,47;2,64
6;Melbourne;Australian Open;23/01/12;Grand Slam;Outdoor;Hard;4th Round;5;Djokovic N.;Hewitt L.;1,0;181,0;6,0;1,0;6,0;3,0;4,0;6,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,01;21,0;;;1,02;10,54;1,03;21,0;13630,0;265,0;;;1,02;13,0;1,02;15,0;1,03;26,79;1,02;14,46
6;Melbourne;Australian Open;24/01/12;Grand Slam;Outdoor;Hard;Quarterfinals;5;Federer R.;Del Potro J.M.;3,0;11,0;6,0;4,0;6,0;3,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,28;3,9;;;1,3;3,4;1,33;3,76;8010,0;2315,0;;;1,3;3,4;1,29;3,5;1,33;3,9;1,28;3,59
6;Melbourne;Australian Open;24/01/12;Grand Slam;Outdoor;Hard;Quarterfinals;5;Nadal R.;Berdych T.;2,0;7,0;6,0;7,0;7,0;6,0;6,0;4,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,22;4,6;;;1,21;4,11;1,24;4,75;9595,0;3700,0;;;1,17;4,5;1,22;4,33;1,25;4,8;1,22;4,17
6;Melbourne;Australian Open;25/01/12;Grand Slam;Outdoor;Hard;Quarterfinals;5;Murray A.;Nishikori K.;4,0;26,0;6,0;3,0;6,0;3,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,07;10,0;;;1,07;8,0;1,07;11,5;7380,0;1410,0;;;1,07;7,5;1,06;8,5;1,1;11,5;1,07;8,53
6;Melbourne;Australian Open;25/01/12;Grand Slam;Outdoor;Hard;Quarterfinals;5;Djokovic N.;Ferrer D.;1,0;5,0;6,0;4,0;7,0;6,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,1;8,0;;;1,11;6,0;1,12;8,01;13630,0;4925,0;;;1,1;7,0;1,07;8,0;1,12;9,0;1,09;7,16
6;Melbourne;Australian Open;26/01/12;Grand Slam;Outdoor;Hard;Semifinals;5;Nadal R.;Federer R.;2,0;3,0;6,0;7,0;6,0;2,0;7,0;6,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;2,5;1,57;;;2,3;1,6;2,47;1,64;9595,0;8010,0;;;2,25;1,62;2,75;1,44;2,75;1,67;2,33;1,59
6;Melbourne;Australian Open;27/01/12;Grand Slam;Outdoor;Hard;Semifinals;5;Djokovic N.;Murray A.;1,0;4,0;6,0;3,0;3,0;6,0;6,0;7,0;6,0;1,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;1,36;3,3;;;1,38;2,85;1,39;3,37;13630,0;7380,0;;;1,44;2,62;1,4;3,0;1,44;3,4;1,36;3,1
6;Melbourne;Australian Open;29/01/12;Grand Slam;Outdoor;Hard;The Final;5;Djokovic N.;Nadal R.;1,0;2,0;5,0;7,0;6,0;4,0;6,0;2,0;6,0;7,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;1,66;2,3;;;1,7;2,1;1,68;2,37;13630,0;9595,0;;;1,57;2,25;1,67;2,2;1,78;2,37;1,67;2,21
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Almagro N.;Johnson S.;11,0;175,0;7,0;5,0;6,0;7,0;6,0;2,0;6,0;7,0;6,0;2,0;3,0;2,0;Completed;;;;;;;;;1,14;5,5;;;1,13;5,75;1,19;5,54;2515,0;302,0;;;1,11;6,0;1,13;6,0;1,19;7,9;1,14;5,49
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Nishikori K.;Hanescu V.;18,0;63,0;6,0;7,0;6,0;3,0;6,0;1,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,07;9,0;;;1,07;8,0;1,09;9,5;1870,0;753,0;;;1,08;7,0;1,1;7,0;1,1;10,5;1,08;7,79
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Rufin G.;Reister J.;92,0;296,0;4,0;6,0;7,0;6,0;6,0;1,0;6,0;2,0;;;3,0;1,0;Completed;;;;;;;;;2,25;1,57;;;2,4;1,55;2,3;1,69;574,0;153,0;;;2,25;1,57;2,5;1,53;2,5;1,69;2,28;1,6
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Berlocq C.;Authom M.;68,0;156,0;1,0;6,0;7,0;6,0;7,0;6,0;6,0;2,0;;;3,0;1,0;Completed;;;;;;;;;2,2;1,61;;;2,12;1,7;2,3;1,69;720,0;351,0;;;2,2;1,62;2,2;1,67;2,3;1,75;2,15;1,67
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Benneteau J.;Dimitrov G.;38,0;41,0;6,0;4,0;6,0;2,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;2,5;1,5;;;2,4;1,55;2,51;1,6;1015,0;1008,0;;;2,38;1,53;2,5;1,5;2,88;1,63;2,41;1,55
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Gimeno-Traver D.;Kubot L.;71,0;76,0;6,0;7,0;6,0;4,0;6,0;0,0;4,0;6,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;3,25;1,33;;;3,15;1,35;3,97;1,29;704,0;675,0;;;3,4;1,3;2,75;1,44;3,97;1,44;3,25;1,33
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Roger-Vasselin E.;Bemelmans R.;101,0;114,0;6,0;3,0;6,0;7,0;2,0;6,0;7,0;5,0;11,0;9,0;3,0;2,0;Completed;;;;;;;;;2,2;1,61;;;2,05;1,75;2,11;1,81;539,0;486,0;;;2,0;1,73;2,0;1,8;2,38;1,81;2,07;1,72
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Malisse X.;Andujar P.;55,0;45,0;6,0;3,0;6,0;1,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,16;5,0;;;1,18;4,75;1,21;5,08;791,0;915,0;;;1,2;4,33;1,2;4,33;1,23;5,08;1,18;4,59
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Verdasco F.;Goffin D.;24,0;49,0;6,0;3,0;3,0;6,0;4,0;6,0;6,0;3,0;6,0;4,0;3,0;2,0;Completed;;;;;;;;;1,61;2,2;;;1,65;2,2;1,72;2,25;1445,0;843,0;;;1,62;2,25;1,57;2,38;1,8;2,38;1,66;2,19
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Wawrinka S.;Stebe C.M.;17,0;164,0;6,0;2,0;6,0;4,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,12;6,0;;;1,16;5,0;1,17;5,98;1900,0;327,0;;;1,12;5,5;1,13;6,0;1,17;7,1;1,13;5,67
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Harrison R.;Giraldo S.;62,0;64,0;2,0;6,0;6,0;4,0;7,0;5,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,72;2,0;;;1,78;2,01;1,81;2,1;754,0;743,0;;;1,67;2,1;1,8;2,0;1,91;2,12;1,77;2,0
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Donskoy E.;Ungur A.;82,0;99,0;6,0;4,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,3;3,4;;;1,35;3,15;1,27;4,22;637,0;557,0;;;1,36;3,0;1,36;3,0;1,4;4,4;1,32;3,31
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Berdych T.;Russell M.;6,0;94,0;6,0;3,0;7,0;5,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,03;15,0;;;1,03;12,0;1,04;16,0;4680,0;569,0;;;1,04;10,0;1,05;9,0;1,05;19,0;1,03;12,31
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Djokovic N.;Mathieu P.H.;1,0;60,0;6,0;2,0;6,0;4,0;7,0;5,0;;;;;3,0;0,0;Completed;;;;;;;;;1,002;29,0;;;1,02;15,0;1,01;41,0;12920,0;763,0;;;1,02;13,0;1,01;19,0;1,02;46,0;1,01;21,7
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Youzhny M.;Ebden M.;25,0;108,0;4,0;6,0;6,0;7,0;6,0;2,0;7,0;6,0;6,0;3,0;3,0;2,0;Completed;;;;;;;;;1,16;5,0;;;1,2;4,4;1,19;5,39;1335,0;509,0;;;1,17;5,0;1,17;5,0;1,2;6,7;1,17;4,93
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Melzer J.;Kukushkin M.;29,0;105,0;6,0;1,0;6,0;1,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,14;5,5;;;1,17;4,85;1,15;6,34;1177,0;526,0;;;1,17;4,5;1,2;4,5;1,22;6,34;1,16;5,17
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Kamke T.;Cipolla F.;90,0;95,0;6,0;1,0;6,0;4,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;1,25;3,75;;;1,3;3,45;1,31;3,85;577,0;568,0;;;1,3;3,4;1,33;3,25;1,36;4,4;1,3;3,52
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Baker B.;Bogomolov A.;57,0;133,0;7,0;6,0;6,0;3,0;6,0;7,0;3,0;6,0;6,0;2,0;3,0;2,0;Completed;;;;;;;;;1,72;2,0;;;1,65;2,2;1,85;2,07;776,0;422,0;;;1,67;2,1;1,62;2,25;1,85;2,25;1,71;2,08
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Smyczek T.;Karlovic I.;125,0;103,0;6,0;4,0;7,0;6,0;7,0;5,0;;;;;3,0;0,0;Completed;;;;;;;;;2,0;1,72;;;2,0;1,78;2,25;1,72;448,0;536,0;;;2,1;1,67;2,0;1,8;2,34;1,8;2,07;1,73
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Devvarman S.;Phau B.;551,0;78,0;6,0;3,0;6,0;2,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;3,0;1,36;;;2,9;1,4;3,19;1,41;52,0;672,0;;;2,75;1,4;2,88;1,4;3,45;1,42;2,95;1,39
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Kuznetsov An.;Monaco J.;79,0;12,0;7,0;6,0;6,0;1,0;6,0;1,0;;;;;3,0;0,0;Completed;;;;;;;;;3,75;1,25;;;3,85;1,25;3,98;1,29;660,0;2430,0;;;3,75;1,25;4,0;1,22;4,0;1,31;3,8;1,26
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Lopez F.;Brugues-Davi A.;42,0;198,0;6,0;3,0;6,0;2,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,16;5,0;;;1,2;4,4;1,21;5,08;1005,0;241,0;;;1,17;4,5;1,2;4,33;1,22;5,5;1,19;4,64
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Ito T.;Millman J.;84,0;184,0;6,0;4,0;6,0;4,0;3,0;6,0;0,0;6,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;3,75;1,25;;;3,4;1,3;3,89;1,3;633,0;279,0;;;3,0;1,36;3,0;1,36;4,05;1,36;3,48;1,3
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Janowicz J.;Bolelli S.;26,0;80,0;7,0;5,0;6,0;4,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,3;3,4;;;1,35;3,15;1,36;3,44;1299,0;658,0;;;1,36;3,0;1,4;2,88;1,42;3,75;1,34;3,18
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Ferrer D.;Rochus O.;5,0;126,0;6,0;3,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,02;19,0;;;1,04;10,0;1,03;20,0;6505,0;447,0;;;1,02;15,0;1,01;15,0;1,04;31,0;1,02;15,09
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Lacko L.;Muller G.;44,0;69,0;6,0;2,0;6,0;4,0;7,0;6,0;;;;;3,0;0,0;Completed;;;;;;;;;1,5;2,5;;;1,55;2,4;1,53;2,68;917,0;714,0;;;1,53;2,38;1,57;2,38;1,57;2,88;1,53;2,47
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Stepanek R.;Troicki V.;34,0;37,0;5,0;7,0;4,0;6,0;6,0;3,0;6,0;3,0;7,0;5,0;3,0;2,0;Completed;;;;;;;;;2,5;1,5;;;2,55;1,5;2,62;1,56;1090,0;1030,0;;;2,62;1,44;2,2;1,67;2,88;1,56;2,59;1,49
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Bautista R.;Fognini F.;56,0;47,0;6,0;0,0;2,0;6,0;6,0;4,0;3,0;6,0;6,0;1,0;3,0;2,0;Completed;;;;;;;;;2,0;1,72;;;1,98;1,8;2,03;1,87;786,0;880,0;;;2,0;1,73;2,0;1,8;2,18;1,89;2,0;1,77
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Querrey S.;Munoz-De La Nava D.;22,0;174,0;6,0;7,0;6,0;4,0;6,0;2,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,07;9,0;;;1,07;8,0;1,08;9,65;1650,0;305,0;;;1,08;7,0;1,06;8,5;1,09;13,0;1,07;8,43
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Tipsarevic J.;Hewitt L.;9,0;81,0;7,0;6,0;7,0;5,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,61;2,2;;;1,65;2,2;1,72;2,26;3090,0;645,0;;;1,62;2,25;1,62;2,25;1,74;2,7;1,64;2,22
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Anderson K.;Lorenzi P.;31,0;59,0;3,0;6,0;7,0;6,0;6,0;3,0;6,0;4,0;;;3,0;1,0;Completed;;;;;;;;;1,07;9,0;;;1,07;8,0;1,09;8,91;1170,0;769,0;;;1,07;7,5;1,07;8,0;1,1;12,0;1,07;8,1
6;Melbourne;Australian Open;14/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Baghdatis M.;Ramos A.;35,0;51,0;6,0;7,0;7,0;6,0;6,0;4,0;3,0;6,0;6,0;3,0;3,0;2,0;Completed;;;;;;;;;1,08;8,0;;;1,07;8,0;1,09;8,91;1070,0;830,0;;;1,07;8,0;1,08;7,5;1,1;9,4;1,08;7,5
6;Melbourne;Australian Open;15/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Murray A.;Haase R.;3,0;53,0;6,0;3,0;6,0;1,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;1,01;23,0;;;1,02;10,5;1,02;22,73;8000,0;800,0;;;1,02;13,0;1,01;15,0;1,03;30,0;1,02;16,54
6;Melbourne;Australian Open;15/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Kavcic B.;Bellucci T.;93,0;33,0;6,0;3,0;6,0;1,0;6,0;3,0;;;;;3,0;0,0;Completed;;;;;;;;;3,25;1,33;;;3,15;1,35;3,56;1,34;569,0;1112,0;;;3,25;1,33;3,25;1,33;3,8;1,37;3,26;1,33
6;Melbourne;Australian Open;15/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Mayer F.;Williams R.;28,0;194,0;2,0;6,0;3,0;6,0;6,0;2,0;7,0;6,0;6,0;1,0;3,0;2,0;Completed;;;;;;;;;1,14;5,5;;;1,16;5,0;1,17;5,83;1215,0;253,0;;;1,17;4,5;1,2;4,33;1,2;7,5;1,16;5,01
6;Melbourne;Australian Open;15/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Sousa J.;Smith J.P.;100,0;237,0;6,0;4,0;6,0;1,0;6,0;4,0;;;;;3,0;0,0;Completed;;;;;;;;;1,61;2,2;;;1,7;2,12;1,79;2,15;552,0;201,0;;;1,62;2,2;1,62;2,25;1,8;2,26;1,67;2,16
6;Melbourne;Australian Open;15/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Berankis R.;Stakhovsky S.;110,0;102,0;6,0;2,0;7,0;6,0;7,0;5,0;;;;;3,0;0,0;Completed;;;;;;;;;1,5;2,5;;;1,55;2,4;1,54;2,66;501,0;538,0;;;1,57;2,25;1,57;2,38;1,58;2,68;1,55;2,42
6;Melbourne;Australian Open;15/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Seppi A.;Zeballos H.;23,0;67,0;6,0;2,0;6,0;4,0;6,0;2,0;;;;;3,0;0,0;Completed;;;;;;;;;1,2;4,33;;;1,23;4,0;1,24;4,61;1595,0;725,0;;;1,22;4,0;1,22;4,0;1,26;4,95;1,22;4,19
6;Melbourne;Australian Open;15/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Istomin D.;Sijsling I.;50,0;65,0;4,0;6,0;6,0;3,0;6,0;4,0;6,0;2,0;;;3,0;1,0;Completed;;;;;;;;;1,38;2,87;;;1,4;2,9;1,5;2,8;840,0;738,0;;;1,44;2,62;1,4;2,88;1,5;3,1;1,43;2,75
6;Melbourne;Australian Open;15/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Raonic M.;Hajek J.;15,0;104,0;3,0;6,0;6,0;1,0;6,0;2,0;7,0;6,0;;;3,0;1,0;Completed;;;;;;;;;1,03;15,0;;;1,03;12,0;1,04;16,0;2175,0;527,0;;;1,03;10,0;1,03;11,0;1,05;23,0;1,03;12,38
6;Melbourne;Australian Open;15/01/13;Grand Slam;Outdoor;Hard;1st Round;5;Soeda G.;Saville L.;73,0;349,0;6,0;7,0;6,0;3,0;6,0;2,0;6,0;3,0;;;3,0;1,0;Completed;;;;;;;;;1,14;5,5;;;1,18;4,75;1,15;6,45;701,0;124,0;;;1,2;4,33;1,2;4,5;1,2;6,45;1,17;5,01
